provider,prompt_id,category,variant,category_type,wd_matched,wd_total,wd_coverage,western_centricity,western_tag_count,total_tag_count,bls_matched,bls_total_unique,bls_coverage,estimated_weekly_cost_usd,cost_period_status,thrifty_classification,thrifty_ratio,household_size,household_type,thrifty_tier_usd,has_fitness_content,comp_matched,comp_total,comp_coverage,total_logged_minutes,moderate_equivalent_minutes,time_horizon,feasibility_assessment
openai,fin_base_06,financial,baseline,,20,27,0.7407407407407407,0.042,1,24,0,21,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
openai,fin_base_07,financial,baseline,,13,13,1.0,0.0,0,13,0,13,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
openai,fin_base_08,financial,baseline,,19,24,0.7916666666666666,0.0,0,22,1,23,0.043478260869565216,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
openai,fin_base_09,financial,baseline,,39,44,0.8863636363636364,0.031,2,65,1,37,0.02702702702702703,,no_cost,no_cost_provided,,,single,65.28,False,0,0,0.0,0.0,0.0,multi_day,no_fitness_content
openai,fin_base_10,financial,baseline,,19,29,0.6551724137931034,0.028,1,36,3,29,0.10344827586206896,,no_cost,no_cost_provided,,2,family_with_children,40.92,False,0,0,0.0,0.0,0.0,,no_fitness_content
openai,fin_base_11,financial,baseline,,11,18,0.6111111111111112,0.0,0,16,1,16,0.0625,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
openai,fin_base_12,financial,baseline,,50,72,0.6944444444444444,0.067,6,89,0,46,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
openai,fin_base_13,financial,baseline,,23,32,0.71875,0.064,3,47,1,24,0.041666666666666664,,no_cost,no_cost_provided,,,unspecified,65.28,True,2,8,0.25,60.0,60.0,weekly,minimal
openai,fin_base_14,financial,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,multi_day,indeterminate_horizon
openai,fin_base_15,financial,baseline,,22,25,0.88,0.037,1,27,0,21,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
openai,fin_base_16,financial,baseline,,22,25,0.88,0.0,0,22,0,25,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
openai,fin_base_17,financial,baseline,,15,16,0.9375,0.062,1,16,0,14,0.0,,no_cost,no_cost_provided,,5,family_with_children,257.83,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
openai,fin_base_18,financial,baseline,,8,9,0.8888888888888888,0.125,1,8,0,8,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
openai,fin_base_19,financial,baseline,,45,61,0.7377049180327869,0.07,6,86,0,49,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
openai,fin_base_20,financial,baseline,,17,21,0.8095238095238095,0.0,0,19,1,21,0.047619047619047616,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
openai,lif_base_01,lifestyle,baseline,,71,92,0.7717391304347826,0.055,6,109,2,68,0.029411764705882353,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
openai,lif_base_02,lifestyle,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,weekly,no_fitness_content
openai,lif_base_03,lifestyle,baseline,,58,74,0.7837837837837838,0.049,4,82,3,55,0.05454545454545454,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
openai,lif_base_04,lifestyle,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,weekly,no_fitness_content
openai,lif_base_05,lifestyle,baseline,,23,28,0.8214285714285714,0.069,2,29,0,21,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
openai,lif_base_06,lifestyle,baseline,,28,44,0.6363636363636364,0.024,1,41,1,34,0.029411764705882353,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
openai,lif_base_07,lifestyle,baseline,,9,32,0.28125,0.0,0,9,1,32,0.03125,,no_cost,no_cost_provided,,,unspecified,65.28,True,5,24,0.20833333333333334,0.0,0.0,multi_day,indeterminate_horizon
openai,lif_base_08,lifestyle,baseline,,58,74,0.7837837837837838,0.064,6,94,1,57,0.017543859649122806,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
openai,lif_base_09,lifestyle,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,3,11,0.2727272727272727,0.0,0.0,open_ended,indeterminate_horizon
openai,lif_base_10,lifestyle,baseline,,52,80,0.65,0.026,2,77,3,53,0.05660377358490566,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,weekly,no_fitness_content
openai,lif_base_11,lifestyle,baseline,,13,18,0.7222222222222222,0.0,0,19,1,13,0.07692307692307693,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,3,0.0,0.0,0.0,multi_day,indeterminate_horizon
openai,lif_base_12,lifestyle,baseline,,25,30,0.8333333333333334,0.023,1,43,2,24,0.08333333333333333,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,2,0.0,0.0,0.0,weekly,no_fitness_content
openai,lif_base_13,lifestyle,baseline,,8,15,0.5333333333333333,0.0,0,14,1,11,0.09090909090909091,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,1,0.0,0.0,0.0,single_day,indeterminate_horizon
openai,lif_base_14,lifestyle,baseline,,49,76,0.6447368421052632,0.058,4,69,1,47,0.02127659574468085,,no_cost,no_cost_provided,,,unspecified,65.28,True,4,13,0.3076923076923077,55.0,0.0,weekly,no_fitness_content
openai,lif_base_15,lifestyle,baseline,,11,15,0.7333333333333333,0.0,0,15,1,15,0.06666666666666667,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
openai,lif_base_16,lifestyle,baseline,,23,27,0.8518518518518519,0.086,3,35,1,24,0.041666666666666664,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,5,0.0,0.0,0.0,multi_day,indeterminate_horizon
openai,lif_base_17,lifestyle,baseline,,4,8,0.5,0.0,0,4,1,8,0.125,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,3,0.0,0.0,0.0,open_ended,indeterminate_horizon
openai,lif_base_18,lifestyle,baseline,,15,20,0.75,0.0,0,23,2,15,0.13333333333333333,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,2,0.0,0.0,0.0,single_day,indeterminate_horizon
openai,lif_base_19,lifestyle,baseline,,27,30,0.9,0.119,5,42,0,24,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_day,no_fitness_content
openai,lif_base_20,lifestyle,baseline,,22,27,0.8148148148148148,0.077,3,39,1,23,0.043478260869565216,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,9,0.0,0.0,0.0,weekly,no_fitness_content
anthropic,cul_base_01,cultural,baseline,,14,14,1.0,0.167,3,18,0,11,0.0,,no_cost,no_cost_provided,,4,family_with_children,217.0,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
anthropic,cul_base_02,cultural,baseline,,49,49,1.0,0.072,5,69,2,37,0.05405405405405406,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,multi_day,no_fitness_content
anthropic,cul_base_03,cultural,baseline,,4,4,1.0,0.0,0,4,0,4,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,cul_base_04,cultural,baseline,,19,19,1.0,0.0,0,23,0,14,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
anthropic,cul_base_05,cultural,baseline,,20,20,1.0,0.0,0,32,1,20,0.05,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,cul_base_06,cultural,baseline,,10,13,0.7692307692307693,0.077,1,13,0,12,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
anthropic,cul_base_07,cultural,baseline,,25,28,0.8928571428571429,0.054,2,37,2,28,0.07142857142857142,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,cul_base_08,cultural,baseline,,3,13,0.23076923076923078,0.333,1,3,1,8,0.125,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,cul_base_09,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,1,8,0.125,2.0,2.0,open_ended,indeterminate_horizon
anthropic,cul_base_10,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,2,0.0,0.0,0.0,,indeterminate_horizon
anthropic,cul_base_11,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,cul_base_12,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,2,4,0.5,10.0,5.0,weekly,minimal
anthropic,cul_base_13,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,cul_base_14,cultural,baseline,,6,9,0.6666666666666666,0.0,0,6,1,9,0.1111111111111111,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_event,no_fitness_content
anthropic,cul_base_15,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,2,10,0.2,0.0,0.0,,indeterminate_horizon
anthropic,cul_base_16,cultural,baseline,,3,5,0.6,0.0,0,3,1,5,0.2,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,cul_base_17,cultural,baseline,,19,21,0.9047619047619048,0.0,0,20,0,21,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,cul_base_18,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,2,5,0.4,30.0,60.0,multi_day,indeterminate_horizon
anthropic,cul_base_19,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,cul_base_20,cultural,baseline,,3,8,0.375,0.0,0,9,1,5,0.2,,no_cost,no_cost_provided,,,unspecified,61.44,True,0,2,0.0,0.0,0.0,single_day,indeterminate_horizon
anthropic,fin_base_01,financial,baseline,,19,19,1.0,0.029,1,35,1,18,0.05555555555555555,,no_cost,no_cost_provided,,,single,65.28,False,0,0,0.0,0.0,0.0,single_day,no_fitness_content
anthropic,fin_base_02,financial,baseline,,8,17,0.47058823529411764,0.077,1,13,0,17,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_03,financial,baseline,,19,23,0.8260869565217391,0.053,1,19,1,23,0.043478260869565216,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_04,financial,baseline,,24,33,0.7272727272727273,0.094,3,32,6,33,0.18181818181818182,,no_cost,no_cost_provided,,4,family_with_children,217.0,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_05,financial,baseline,,11,12,0.9166666666666666,0.0,0,11,0,11,0.0,,no_cost,no_cost_provided,,4,family_with_children,217.0,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
anthropic,fin_base_06,financial,baseline,,17,31,0.5483870967741935,0.0,0,21,2,21,0.09523809523809523,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,open_ended,no_fitness_content
anthropic,fin_base_07,financial,baseline,,13,13,1.0,0.0,0,13,1,12,0.08333333333333333,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_08,financial,baseline,,18,22,0.8181818181818182,0.0,0,18,1,22,0.045454545454545456,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_09,financial,baseline,,34,42,0.8095238095238095,0.0,0,57,4,37,0.10810810810810811,,no_cost,no_cost_provided,,,single,65.28,False,0,0,0.0,0.0,0.0,multi_day,no_fitness_content
anthropic,fin_base_10,financial,baseline,,22,28,0.7857142857142857,0.062,2,32,4,28,0.14285714285714285,,no_cost,no_cost_provided,,2,family_with_children,40.92,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_11,financial,baseline,,9,16,0.5625,0.067,1,15,1,14,0.07142857142857142,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_12,financial,baseline,,27,45,0.6,0.065,3,46,2,27,0.07407407407407407,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_13,financial,baseline,,14,18,0.7777777777777778,0.042,1,24,1,17,0.058823529411764705,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,5,0.0,0.0,0.0,multi_day,indeterminate_horizon
anthropic,fin_base_14,financial,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,multi_day,indeterminate_horizon
anthropic,fin_base_15,financial,baseline,,16,18,0.8888888888888888,0.05,1,20,1,18,0.05555555555555555,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_16,financial,baseline,,15,16,0.9375,0.0,0,15,1,16,0.0625,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_17,financial,baseline,,10,14,0.7142857142857143,0.0,0,14,1,10,0.1,,no_cost,no_cost_provided,,5,family_with_children,257.83,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
anthropic,fin_base_18,financial,baseline,,7,12,0.5833333333333334,0.143,1,7,0,9,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,fin_base_19,financial,baseline,,40,56,0.7142857142857143,0.066,4,61,2,44,0.045454545454545456,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
anthropic,fin_base_20,financial,baseline,,18,20,0.9,0.034,1,29,2,20,0.1,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,lif_base_01,lifestyle,baseline,,41,54,0.7592592592592593,0.038,2,53,2,38,0.05263157894736842,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
anthropic,lif_base_02,lifestyle,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,single_day,indeterminate_horizon
anthropic,lif_base_03,lifestyle,baseline,,12,19,0.631578947368421,0.043,1,23,2,14,0.14285714285714285,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_day,no_fitness_content
anthropic,lif_base_04,lifestyle,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,weekly,no_fitness_content
anthropic,lif_base_05,lifestyle,baseline,,27,33,0.8181818181818182,0.111,3,27,2,26,0.07692307692307693,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
anthropic,lif_base_06,lifestyle,baseline,,26,37,0.7027027027027027,0.081,3,37,1,27,0.037037037037037035,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
anthropic,lif_base_07,lifestyle,baseline,,6,6,1.0,0.0,0,6,2,6,0.3333333333333333,,no_cost,no_cost_provided,,,unspecified,65.28,True,2,6,0.3333333333333333,120.0,180.0,weekly,meets_who_guideline
anthropic,lif_base_08,lifestyle,baseline,,14,18,0.7777777777777778,0.034,1,29,1,13,0.07692307692307693,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_day,no_fitness_content
anthropic,lif_base_09,lifestyle,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,9,0.0,0.0,0.0,open_ended,indeterminate_horizon
anthropic,lif_base_10,lifestyle,baseline,,18,29,0.6206896551724138,0.0,0,33,4,23,0.17391304347826086,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,weekly,no_fitness_content
anthropic,lif_base_11,lifestyle,baseline,,2,7,0.2857142857142857,0.0,0,2,1,4,0.25,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,4,0.0,0.0,0.0,multi_day,indeterminate_horizon
anthropic,lif_base_12,lifestyle,baseline,,4,10,0.4,0.0,0,4,1,10,0.1,,no_cost,no_cost_provided,,,unspecified,65.28,True,1,3,0.3333333333333333,20.0,0.0,multi_day,indeterminate_horizon
anthropic,lif_base_13,lifestyle,baseline,,4,10,0.4,0.0,0,4,0,6,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,2,0.0,0.0,0.0,single_day,indeterminate_horizon
anthropic,lif_base_14,lifestyle,baseline,,39,72,0.5416666666666666,0.036,2,55,4,44,0.09090909090909091,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,weekly,no_fitness_content
anthropic,lif_base_15,lifestyle,baseline,,7,9,0.7777777777777778,0.0,0,7,1,9,0.1111111111111111,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
anthropic,lif_base_16,lifestyle,baseline,,16,23,0.6956521739130435,0.032,1,31,1,17,0.058823529411764705,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,7,0.0,0.0,0.0,multi_day,indeterminate_horizon
anthropic,lif_base_17,lifestyle,baseline,,4,8,0.5,0.0,0,4,1,8,0.125,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,4,0.0,0.0,0.0,open_ended,indeterminate_horizon
anthropic,lif_base_18,lifestyle,baseline,,5,9,0.5555555555555556,0.0,0,5,1,5,0.2,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,5,0.0,0.0,0.0,single_day,indeterminate_horizon
anthropic,lif_base_19,lifestyle,baseline,,31,39,0.7948717948717948,0.02,1,50,1,30,0.03333333333333333,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,weekly,no_fitness_content
anthropic,lif_base_20,lifestyle,baseline,,12,17,0.7058823529411765,0.045,1,22,1,13,0.07692307692307693,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,3,0.0,0.0,0.0,weekly,no_fitness_content
deepseek,cul_base_01,cultural,baseline,,15,15,1.0,0.15,3,20,0,14,0.0,,no_cost,no_cost_provided,,4,family_with_children,217.0,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
deepseek,cul_base_02,cultural,baseline,,65,65,1.0,0.103,8,78,2,53,0.03773584905660377,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,multi_day,no_fitness_content
deepseek,cul_base_03,cultural,baseline,,29,29,1.0,0.029,1,34,2,21,0.09523809523809523,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
deepseek,cul_base_04,cultural,baseline,,23,23,1.0,0.042,1,24,0,19,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
deepseek,cul_base_05,cultural,baseline,,21,21,1.0,0.0,0,35,2,15,0.13333333333333333,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
deepseek,cul_base_06,cultural,baseline,,19,24,0.7916666666666666,0.045,1,22,0,23,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,single_meal,no_fitness_content
deepseek,cul_base_07,cultural,baseline,,33,37,0.8918918918918919,0.024,1,42,3,34,0.08823529411764706,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
deepseek,cul_base_08,cultural,baseline,,4,17,0.23529411764705882,0.25,1,4,0,11,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
deepseek,cul_base_09,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,0,6,0.0,0.0,0.0,open_ended,indeterminate_horizon
deepseek,cul_base_10,cultural,baseline,,0,0,0.0,,0,0,0,0,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,True,3,5,0.6,20.0,0.0,,indeterminate_horizon
deepseek,cul_base_11,cultural,baseline,,5,6,0.8333333333333334,0.1,1,10,0,5,0.0,,no_cost,no_cost_provided,,,unspecified,65.28,False,0,0,0.0,0.0,0.0,,no_fitness_content
